parent_directory,is_file,name,size_in_bytes
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/chardet,True,euctwfreq.py,36913
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/chardet,True,charsetgroupprober.py,3817
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/chardet,True,cp949prober.py,1838
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/chardet,True,langthaimodel.py,102774
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/chardet,True,gb2312prober.py,1737
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/chardet,True,escprober.py,3864
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/chardet,True,escsm.py,12021
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/chardet,True,euckrprober.py,1731
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/chardet,True,enums.py,1619
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/chardet,True,codingstatemachine.py,3559
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/chardet,True,utf1632prober.py,8289
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/chardet,True,jisfreq.py,25796
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/chardet,True,johabfreq.py,42498
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/chardet,True,utf8prober.py,2709
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/chardet,True,gb2312freq.py,20735
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/chardet,True,mbcssm.py,30068
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/chardet,False,cli,2406
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/chardet,False,metadata,13280
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/chardet/cli,True,__init__.py,0
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/chardet/cli,True,chardetect.py,2406
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/chardet/metadata,True,languages.py,13280
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/chardet/metadata,True,__init__.py,0
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/pyparsing,True,common.py,12936
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/pyparsing,True,exceptions.py,9023
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/pyparsing,True,actions.py,6426
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/pyparsing,True,helpers.py,39129
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/pyparsing,True,__init__.py,9171
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/pyparsing,True,testing.py,13402
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/pyparsing,True,util.py,6805
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/pyparsing,True,core.py,213344
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/pyparsing,True,unicode.py,10787
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/pyparsing,True,results.py,25341
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/pyparsing,False,diagram,23685
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/pyparsing/diagram,True,__init__.py,23685
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/idna,True,idnadata.py,44375
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/idna,True,package_data.py,21
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/idna,True,codec.py,3374
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/idna,True,intranges.py,1881
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/idna,True,__init__.py,849
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/idna,True,core.py,12950
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/idna,True,uts46data.py,206539
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/idna,True,compat.py,321
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/pkg_resources,True,py31compat.py,562
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/pkg_resources,True,__init__.py,108287
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/tenacity,True,nap.py,1383
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/tenacity,True,retry.py,7550
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/tenacity,True,after.py,1496
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/tenacity,True,stop.py,2790
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/tenacity,True,before_sleep.py,1908
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/tenacity,True,__init__.py,18364
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/tenacity,True,before.py,1376
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/tenacity,True,tornadoweb.py,2145
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/tenacity,True,wait.py,8011
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/tenacity,True,_utils.py,1944
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/tenacity,True,_asyncio.py,3314
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/webencodings,True,labels.py,8979
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/webencodings,True,mklabels.py,1305
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/webencodings,True,__init__.py,10579
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/webencodings,True,x_user_defined.py,4307
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/webencodings,True,tests.py,6563
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/rich,True,progress_bar.py,8161
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/rich,True,layout.py,14074
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/rich,True,prompt.py,11303
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/rich,True,measure.py,5305
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/rich,True,tree.py,9169
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/rich,True,panel.py,8744
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/rich,True,screen.py,1591
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/rich,True,_extension.py,265
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/rich,True,repr.py,4449
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/rich,True,_log_render.py,3225
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/rich,True,_inspect.py,9695
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/rich,True,_pick.py,423
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/rich,True,segment.py,24224
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/rich,True,json.py,5051
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/rich,True,text.py,44666
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/rich,True,terminal_theme.py,3370
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/rich,True,styled.py,1258
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/rich,True,themes.py,102
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/rich,True,live.py,14172
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/rich,True,status.py,4425
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/rich,True,_export_format.py,2114
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/rich,True,box.py,9864
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/rich,True,color.py,17957
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/rich,True,cells.py,4503
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/rich,True,jupyter.py,3252
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/rich,True,_emoji_replace.py,1064
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/rich,True,highlighter.py,9585
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/rich,True,theme.py,3627
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/rich,True,_timer.py,417
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/rich,True,pager.py,828
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/rich,True,pretty.py,36576
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/rich,True,columns.py,7131
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/rich,True,__main__.py,8808
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/rich,True,align.py,10368
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/rich,True,region.py,166
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/rich,True,color_triplet.py,1054
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/rich,True,control.py,6630
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/rich,True,diagnose.py,972
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/rich,True,bar.py,3264
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/rich,True,__init__.py,5944
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/rich,True,_emoji_codes.py,140235
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/rich,True,_wrap.py,1840
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/rich,True,constrain.py,1288
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/rich,True,containers.py,5497
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/rich,True,traceback.py,26060
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/rich,True,default_styles.py,7954
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/rich,True,table.py,39515
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/rich,True,style.py,26240
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/rich,True,_loop.py,1236
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/rich,True,logging.py,11471
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/rich,True,rule.py,4773
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/rich,True,scope.py,2842
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/rich,True,_ratio.py,5472
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/rich,True,spinner.py,4374
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/rich,True,_windows_renderer.py,2783
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/rich,True,console.py,95885
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/rich,True,_stack.py,351
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/rich,True,abc.py,890
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/rich,True,live_render.py,3667
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/rich,True,_spinners.py,19919
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/rich,True,file_proxy.py,1616
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/rich,True,palette.py,3396
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/rich,True,progress.py,59746
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/rich,True,_palettes.py,7063
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/rich,True,_win32_console.py,22820
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/rich,True,padding.py,4970
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/rich,True,filesize.py,2507
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/rich,True,syntax.py,34697
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/rich,True,protocol.py,1391
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/rich,True,emoji.py,2501
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/rich,True,_cell_widths.py,10096
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/rich,True,markup.py,8198
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/rich,True,_windows.py,1926
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/rich,True,errors.py,642
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/rich,True,ansi.py,6820
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/urllib3,True,_collections.py,10811
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/urllib3,True,connectionpool.py,39093
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/urllib3,True,_version.py,64
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/urllib3,True,exceptions.py,8217
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/urllib3,True,__init__.py,3333
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/urllib3,True,fields.py,8579
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/urllib3,True,connection.py,20070
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/urllib3,True,poolmanager.py,19786
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/urllib3,True,request.py,5985
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/urllib3,True,response.py,30109
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/urllib3,True,filepost.py,2440
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/urllib3,False,packages,36082
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/urllib3,False,util,97190
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/urllib3,False,contrib,106810
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/urllib3/packages,True,six.py,34665
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/urllib3/packages,True,__init__.py,0
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/urllib3/packages,False,backports,1417
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/urllib3/packages/backports,True,__init__.py,0
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/urllib3/packages/backports,True,makefile.py,1417
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/urllib3/util,True,retry.py,22001
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/urllib3/util,True,url.py,14287
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/urllib3/util,True,ssltransport.py,6895
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/urllib3/util,True,ssl_.py,17177
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/urllib3/util,True,__init__.py,1155
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/urllib3/util,True,timeout.py,10003
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/urllib3/util,True,wait.py,5403
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/urllib3/util,True,queue.py,498
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/urllib3/util,True,connection.py,4901
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/urllib3/util,True,ssl_match_hostname.py,5758
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/urllib3/util,True,proxy.py,1605
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/urllib3/util,True,request.py,3997
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/urllib3/util,True,response.py,3510
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/urllib3/contrib,True,_appengine_environ.py,957
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/urllib3/contrib,True,appengine.py,11034
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/urllib3/contrib,True,__init__.py,0
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/urllib3/contrib,True,ntlmpool.py,4538
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/urllib3/contrib,True,securetransport.py,34448
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/urllib3/contrib,True,pyopenssl.py,17182
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/urllib3/contrib,True,socks.py,7097
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/urllib3/contrib,False,_securetransport,31554
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/urllib3/contrib/_securetransport,True,bindings.py,17632
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/urllib3/contrib/_securetransport,True,low_level.py,13922
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/urllib3/contrib/_securetransport,True,__init__.py,0
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/distlib,True,resources.py,10820
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/distlib,True,w64.exe,101888
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/distlib,True,wheel.py,43898
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/distlib,True,version.py,23513
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/distlib,True,metadata.py,39801
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/distlib,True,locators.py,51991
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/distlib,True,index.py,20834
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/distlib,True,__init__.py,581
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/distlib,True,util.py,66262
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/distlib,True,scripts.py,18102
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/distlib,True,t64-arm.exe,182784
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/distlib,True,markers.py,5058
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/distlib,True,w32.exe,91648
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/distlib,True,database.py,51697
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/distlib,True,w64-arm.exe,168448
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/distlib,True,t64.exe,108032
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/distlib,True,manifest.py,14811
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/distlib,True,t32.exe,97792
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/distlib,True,compat.py,41259
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/colorama,True,win32.py,5404
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/colorama,True,initialise.py,1915
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/colorama,True,__init__.py,239
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/colorama,True,ansitowin32.py,10830
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/colorama,True,winterm.py,6438
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/colorama,True,ansi.py,2522
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/msgpack,True,ext.py,6080
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/msgpack,True,exceptions.py,1081
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/msgpack,True,__init__.py,1132
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/msgpack,True,fallback.py,34557
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/pep517,True,_compat.py,138
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/pep517,True,meta.py,2520
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/pep517,True,dirtools.py,607
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/pep517,True,envbuild.py,6081
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/pep517,True,wrappers.py,12721
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/pep517,True,colorlog.py,3994
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/pep517,True,check.py,6083
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/pep517,True,__init__.py,130
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/pep517,True,build.py,3443
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/pep517,False,in_process,11673
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/pep517/in_process,True,_in_process.py,10801
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/pep517/in_process,True,__init__.py,872
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/resolvelib,True,reporters.py,1583
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/resolvelib,True,structs.py,4794
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/resolvelib,True,providers.py,5872
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/resolvelib,True,resolvers.py,17592
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/resolvelib,True,__init__.py,537
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/resolvelib,False,compat,156
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/resolvelib/compat,True,collections_abc.py,156
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/resolvelib/compat,True,__init__.py,0
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/packaging,True,utils.py,4200
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/packaging,True,_musllinux.py,4378
/home/eugene/Python_Homework/Python_Advance/venv/lib/python3.10/site-packages/pip/_vendor/packaging,True,version.py,14665
